layer,head,accuracy
28,26,0.5140788415124699
28,27,0.5325824617860017
28,28,0.5703942075623492
28,29,0.5518905872888173
28,30,0.5462590506838294
28,31,0.582461786001609
29,0,0.5358004827031375
29,1,0.5189058728881738
29,2,0.503620273531778
29,3,0.5341914722445696
29,4,0.5599356395816573
29,5,0.5671761866452132
29,6,0.588093322606597
29,7,0.5720032180209171
29,8,0.5414320193081255
29,9,0.5559131134352373
29,10,0.5687851971037812
29,11,0.5551086082059533
29,12,0.5245374094931617
29,13,0.5374094931617055
29,14,0.5156878519710378
29,15,0.5349959774738536
29,16,0.5124698310539019
29,17,0.5349959774738536
29,18,0.5349959774738536
29,19,0.5197103781174578
29,20,0.5486725663716814
29,21,0.5599356395816573
29,22,0.5470635559131134
29,23,0.5277554304102977
29,24,0.5937248592115849
29,25,0.582461786001609
29,26,0.5607401448109413
29,27,0.5703942075623492
29,28,0.581657280772325
29,29,0.584070796460177
29,30,0.6090104585679806
29,31,0.6098149637972646
30,0,0.5583266291230893
30,1,0.5760257441673371
30,2,0.5510860820595334
30,3,0.5382139983909895
30,4,0.5631536604987932
30,5,0.584875301689461
30,6,0.5583266291230893
30,7,0.588897827835881
30,8,0.5422365245374094
30,9,0.5382139983909895
30,10,0.5358004827031375
30,11,0.5551086082059533
30,12,0.5953338696701529
30,13,0.580852775543041
30,14,0.583266291230893
30,15,0.5792437650844731
30,16,0.5655671761866452
30,17,0.6001609010458568
30,18,0.5776347546259051
30,19,0.5752212389380531
30,20,0.5607401448109413
30,21,0.582461786001609
30,22,0.5961383748994369
30,23,0.588897827835881
30,24,0.5526950925181013
30,25,0.5486725663716814
30,26,0.5349959774738536
30,27,0.5454545454545454
30,28,0.5189058728881738
30,29,0.5164923572003218
30,30,0.5309734513274337
30,31,0.5366049879324215
31,0,0.6355591311343524
31,1,0.6419951729686243
31,2,0.6548672566371682
31,3,0.6041834271922768
31,4,0.5446500402252614
31,5,0.5470635559131134
31,6,0.5462590506838294
31,7,0.5398230088495575
31,8,0.584875301689461
31,9,0.585679806918745
31,10,0.5768302493966211
31,11,0.587288817377313
31,12,0.5768302493966211
31,13,0.586484312148029
31,14,0.5703942075623492
31,15,0.5454545454545454
31,16,0.5502815768302494
31,17,0.5349959774738536
31,18,0.5454545454545454
31,19,0.5261464199517297
31,20,0.5703942075623492
31,21,0.5559131134352373
31,22,0.5639581657280772
31,23,0.5687851971037812
31,24,0.5261464199517297
31,25,0.5084473049074819
31,26,0.5398230088495575
31,27,0.5132743362831859
31,28,0.5341914722445696
31,29,0.5333869670152857
31,30,0.5301689460981497
31,31,0.5229283990345938
